CaseID;Prefix length;Groud truth;Predicted;Levenshtein;Damerau;Jaccard;Ground,truth,times;Predicted,times;RMSE;MAE
4439;2;ª¨¢¤ª¨¢¤ª¡§¦¬;ª¡§¦¬;0,384615385;0,384615385;0,625;57909;80050,72197;;22141,72197
4440;2;ª¡«¨¢¤ª¡¨¢¤ª¡§¦¬;ª¡§¦¬;0,3125;0,3125;0,555555556;18604;10407,99;;8196,010002
4441;2;ª¡§¦¬;ª¡§¦¬;1;1;1;60825;167274,1254;;106449,1254
4442;2;ª¡§¦¬;ª¡§¦¬;1;1;1;48416;140828,0692;;92412,06916
4443;2;ª¡§¦¬;ª¡§¦¬;1;1;1;5574;10380,66305;;4806,663048
4444;2;ª¡¨¢¤ª¡¨¢¤ª¡§¦¬;ª¡§¦¬;0,333333333;0,333333333;0,625;5990;10369,87684;;4379,876839
4445;2;ª¡¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,625;8895;10416,98576;;1521,985761
4446;2;¢¤ª¡«¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,538461538;0,538461538;0,777777778;183111;14100,04156;;169010,9584
4447;2;ª¡§¦¬;ª¡§¦¬;1;1;1;2373;10410,83268;;8037,832681
4448;2;¨¢¤ª¡§¦¬;ª¡§¦¬;0,625;0,625;0,625;11943;10403,80391;;1539,196094
4449;2;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,555555556;1729;10405,35675;;8676,356747
4450;2;ª¡§¦¬;ª¡§¦¬;1;1;1;21330;10403,41201;;10926,58799
4451;2;ª¨¢¤ª¡§¦¬;ª¡§¦¬;0,555555556;0,555555556;0,625;26354;10397,26123;;15956,73877
4452;2;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,555555556;2720;10398,30379;;7678,303788
4453;2;ª¡§¦¬;ª¡§¦¬;1;1;1;14316;10396,00935;;3919,990648
4454;2;ª¨¢¤ª«¨¢¤ª¡«¨¢¤ª¨¢¤ª¡§¦¬;ª¡§¦¬;0,208333333;0,208333333;0,555555556;66894;110567,1214;;43673,12137
4455;2;ª¡§¦¬;ª¡§¦¬;1;1;1;23620;10353,10841;;13266,89159
4457;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3616;10347,30587;;6731,305872
4458;2;ª¡§¦¬;ª¡§¦¬;1;1;1;4000;10412,97996;;6412,979959
4459;2;ª¡§¦¬;ª¡§¦¬;1;1;1;7929;10414,18709;;2485,187093
4460;2;ª«¨¢¤ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,333333333;0,333333333;0,555555556;19737;10402,18238;;9334,817616
4461;2;ª¡§¦¬;ª¡§¦¬;1;1;1;17092;10398,7472;;6693,252802
4462;2;ª¡§¦¬;ª¡§¦¬;1;1;1;5463;10374,34008;;4911,340077
4463;2;ª¡£;ª¡§¦¬;0,4;0,4;0,333333333;1973;10420,18915;;8447,189145
4464;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,666666667;133898;201056,8909;;67158,89089
4465;2;ª¡§¦¬;ª¡§¦¬;1;1;1;10143;10404,93631;;261,9363121
4466;2;¨¢¤ª¡§¦¬;ª¡§¦¬;0,625;0,625;0,625;5591;10389,59134;;4798,591339
4468;2;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,555555556;1744;10380,39159;;8636,391585
4469;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,666666667;6380;10379,06015;;3999,060147
4471;2;ª¡§¦¬;ª¡§¦¬;1;1;1;79315;10407,28444;;68907,71556
4472;2;ª¡§¦¬;ª¡§¦¬;1;1;1;7896;10391,38287;;2495,382873
4473;2;ª¡§¦¬;ª¡§¦¬;1;1;1;4716;10408,83957;;5692,839575
4474;2;ª¡§¦¬;ª¡§¦¬;1;1;1;4866;10420,09447;;5554,094466
4475;2;ª¡§¦¬;ª¡§¦¬;1;1;1;2884;10417,96291;;7533,962907
4477;2;ª¡§¦¬;ª¡§¦¬;1;1;1;6439;10371,39957;;3932,399571
45;2;ª¡§¦¬;ª¡§¦¬;1;1;1;14721;10418,62566;;4302,374336
4543;2;¢¤ª£;¢¤ª¡§¦¬;0,428571429;0,428571429;0,375;472;11863,8464;;11391,8464
4561;2;ª¡§¦¬;ª¡§¦¬;1;1;1;10556;10417,04187;;138,9581322
4562;2;ª¡§¦¬;ª¡§¦¬;1;1;1;134249;200274,6161;;66025,6161
4563;2;ª¡§¦¬;ª¡§¦¬;1;1;1;14459;9805,398911;;4653,601089
4564;2;ª¡§¦¬;ª¡§¦¬;1;1;1;4842;10405,36025;;5563,360254
4565;2;ª¡§¦¬;ª¡§¦¬;1;1;1;1740;10409,31261;;8669,31261
4566;2;ª¨¢¨¢¨¢¨¢¤ª¡£;ª¡§¦¬;0,076923077;0,076923077;0,222222222;257398;10405,63716;;246992,3628
4567;2;ª¡§¦¬;ª¡§¦¬;1;1;1;7771;10365,96959;;2594,969586
4568;2;ª¡§¦¬;ª¡§¦¬;1;1;1;28404;10383,00077;;18020,99923
4569;2;ª¡§¦¬;ª¡§¦¬;1;1;1;255090;115667,8577;;139422,1423
4570;2;ª¡§¦¬;ª¡§¦¬;1;1;1;20888;126583,3371;;105695,3371
4571;2;ª¡£;ª¡§¦¬;0,4;0,4;0,333333333;388;10360,50067;;9972,500665
4572;2;ª«¨¢¨¢¤ª¡§¦¬;ª¡§¦¬;0,416666667;0,416666667;0,555555556;133200;206391,7257;;73191,72572
4573;2;ª¡§¦¬;ª¡§¦¬;1;1;1;7090;10333,48339;;3243,483388
4574;2;ª¡¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,625;6100;10331,79669;;4231,79669
4575;2;ª¡§¦¬;ª¡§¦¬;1;1;1;5453;10333,09717;;4880,097173
4576;2;ª¡§¦¬;ª¡§¦¬;1;1;1;21128;10327,57493;;10800,42507
4577;2;ª¡«¨¢¤ª¡§¦¬;ª¡§¦¬;0,454545455;0,454545455;0,555555556;184954;7147,813412;;177806,1866
4579;2;ª¡§¦¬;ª¡§¦¬;1;1;1;29090;10402,48964;;18687,51036
4582;2;ª¡§¦¬;ª¡§¦¬;1;1;1;29676;10395,57078;;19280,42922
4583;2;¨¢¤ª¡§¦¬;ª¡§¦¬;0,625;0,625;0,625;37762;9552,025409;;28209,97459
4584;2;ª¡§¦¬;ª¡§¦¬;1;1;1;14828;10399,68879;;4428,311206
4585;2;ª¡§¦¬;ª¡§¦¬;1;1;1;24342;9942,143697;;14399,8563
4586;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3733;10396,76957;;6663,769569
4587;2;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,555555556;46244;77700,89326;;31456,89326
4588;2;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,555555556;3075;10391,59146;;7316,591458
4589;2;¨¢¤ª¡§¦¬;ª¡§¦¬;0,625;0,625;0,625;8529;9538,998451;;1009,998451
4590;2;ª¡§¦¬;ª¡§¦¬;1;1;1;100028;45293,71012;;54734,28988
4591;2;ª¡§¦¬;ª¡§¦¬;1;1;1;2233;10328,45473;;8095,454733
4592;2;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,555555556;2762;10334,1372;;7572,137197
4593;2;ª¡§¦¬;ª¡§¦¬;1;1;1;66964;188506,8336;;121542,8336
4616;2;¢¤ª£;¢¤ª¡§¦¬;0,428571429;0,428571429;0,375;190;19829,36965;;19639,36965
4618;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3397;10247,86796;;6850,867957
4619;2;ª¡§¦¬;ª¡§¦¬;1;1;1;480;10241,39759;;9761,397586
4620;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,666666667;5250;10204,36326;;4954,363265
4621;2;ª¡§¦¬;ª¡§¦¬;1;1;1;12407;10091,49839;;2315,501607
4622;2;ª¡§¦¬;ª¡§¦¬;1;1;1;2016;10275,09249;;8259,092489
4623;2;ª¡§¦¬;ª¡§¦¬;1;1;1;2824;10219,06035;;7395,060355
4624;2;ª¡§¦¬;ª¡§¦¬;1;1;1;5678;10214,01465;;4536,01465
4625;2;ª¡§¦¬;ª¡§¦¬;1;1;1;242;10210,78188;;9968,781883
4626;2;ª¡§¦¬;ª¡§¦¬;1;1;1;4969;10173,04393;;5204,043935
4627;2;ª¡§¦¬;ª¡§¦¬;1;1;1;5053;10119,48363;;5066,483625
4628;2;ª¡§¦¬;ª¡§¦¬;1;1;1;2407;10097,09222;;7690,092223
4629;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3313;9938,029189;;6625,029189
4630;2;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,555555556;145662;213859,5178;;68197,5178
4631;2;¢£;¢¤ª¡§¦¬;0,142857143;0,142857143;0,125;2033;12153,28095;;10120,28095
4632;2;ª¨¢¤ª¨¢¤ª¡§¦¬;ª¡§¦¬;0,384615385;0,384615385;0,625;6586;10298,93383;;3712,93383
4633;2;ª¡§¦¬;ª¡§¦¬;1;1;1;2745;10280,42368;;7535,423683
4634;2;ª¨¢¤ª¨¢¤ª¡§¦¬;ª¡§¦¬;0,384615385;0,384615385;0,625;11528;10280,15561;;1247,844394
4635;2;ª¨¢¤ª¡§¦¬;ª¡§¦¬;0,555555556;0,555555556;0,625;11501;10281,89696;;1219,103041
4636;2;ª¡§«¨¢¤ª¡«¨¢¤ª¡§¦¬;ª¡§¦¬;0,277777778;0,277777778;0,555555556;11895;10272,21704;;1622,782963
4637;2;ª¡§¦¬;ª¡§¦¬;1;1;1;2590;10258,44159;;7668,441591
4638;2;ª¡§¦¬;ª¡§¦¬;1;1;1;50395;156378,688;;105983,688
4639;2;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;105129;18788,5551;;86340,4449
4640;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3410;10111,53575;;6701,535746
4641;2;ª¡§¦¬;ª¡§¦¬;1;1;1;13307;10355,6292;;2951,370795
4642;2;ª¡§¦¬;ª¡§¦¬;1;1;1;6588;9927,630767;;3339,630767
4643;2;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,555555556;5675;10355,29547;;4680,295468
4644;2;ª¡§¦¬;ª¡§¦¬;1;1;1;10508;10353,29535;;154,7046514
4645;2;ª¡§¦¬;ª¡§¦¬;1;1;1;9459;10321,4505;;862,4505049
4646;2;ª¡§¦¬;ª¡§¦¬;1;1;1;57141;212626,2624;;155485,2624
4647;2;ª¡§¦¬;ª¡§¦¬;1;1;1;2906;10283,27797;;7377,277974
4648;2;ª¡§¦¬;ª¡§¦¬;1;1;1;1436;10273,8012;;8837,801196
4649;2;ª¡§¦¬;ª¡§¦¬;1;1;1;12201;10275,31957;;1925,680425
4650;2;ª¡§¦¬;ª¡§¦¬;1;1;1;11902;10253,23785;;1648,762155
4651;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3454;10226,42093;;6772,420931
4652;2;£;¢¤ª¡§¦¬;0;0;0;48;12562,2031;;12514,2031
4653;2;ª¡§¦¬;ª¡§¦¬;1;1;1;13044;10213,57668;;2830,423318
4654;2;ª¡§¦¬;ª¡§¦¬;1;1;1;13743;10155,81843;;3587,18157
4655;2;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;86233;159879,8713;;73646,87127
4656;2;ª¡£;ª¡§¦¬;0,4;0,4;0,333333333;76;10123,80515;;10047,80515
4657;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,666666667;2626;10125,55146;;7499,551458
4658;2;ª¡§¦¬;ª¡§¦¬;1;1;1;4818;10368,04455;;5550,044555
4659;2;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,555555556;4356;10332,3164;;5976,3164
4660;2;ª¡§¦¬;ª¡§¦¬;1;1;1;49892;164168,2475;;114276,2475
4661;2;ª¡§¦¬;ª¡§¦¬;1;1;1;364;10313,52064;;9949,520642
4662;2;ª¡§¦¬;ª¡§¦¬;1;1;1;4859;9612,176283;;4753,176283
4663;2;ª¡§¦¬;ª¡§¦¬;1;1;1;5447;10262,13724;;4815,137236
4664;2;ª¡§¦¬;ª¡§¦¬;1;1;1;1382;10276,65186;;8894,651859
4665;2;ª¡§¦¬;ª¡§¦¬;1;1;1;5030;10270,55065;;5240,550653
4666;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3048;10265,41317;;7217,413171
4667;2;ª¡§¦¬;ª¡§¦¬;1;1;1;7779;10252,47219;;2473,472187
4668;2;ª¡§¦¬;ª¡§¦¬;1;1;1;4632;10253,93144;;5621,931436
4669;2;ª¡§¦¬;ª¡§¦¬;1;1;1;8245;10256,60241;;2011,602414
4670;2;ª¡§¦¬;ª¡§¦¬;1;1;1;78819;176664,6694;;97845,66942
4671;2;ª¡§¦¬;ª¡§¦¬;1;1;1;362;9853,54822;;9491,54822
4672;2;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;129;13163,37157;;13034,37157
4673;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3274;10149,07889;;6875,078894
4674;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3627;10141,60054;;6514,600542
4675;2;ª¡§¦¬;ª¡§¦¬;1;1;1;5442;9424,085454;;3982,085454
4676;2;ª¡§¦¬;ª¡§¦¬;1;1;1;4722;10110,02208;;5388,022083
4677;2;ª¡§¦¬;ª¡§¦¬;1;1;1;7414;10128,15303;;2714,153028
4678;2;ª¡§£;ª¡§¦¬;0,6;0,6;0,5;896;10109,28327;;9213,283268
4679;2;ª¡¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,625;13325;10043,5798;;3281,420203
4680;2;¢¤ª¡¨¢¤ª¨¢¤ª¡¨¢¤ª¡¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,269230769;0,269230769;0,875;698183;50929,08324;;647253,9168
4681;2;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;77309;14781,04724;;62527,95276
4682;2;ª¡§¦¬;ª¡§¦¬;1;1;1;38477;9977,35045;;28499,64955
4683;2;¢¤ª«¨¢¤ª«¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,411764706;0,411764706;0,777777778;74718;79016,50935;;4298,509355
4684;2;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,555555556;7207;10367,0772;;3160,077203
4685;2;ª¡§«¨¢¤ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,294117647;0,294117647;0,555555556;49944;77560,37435;;27616,37435
4687;2;ª¡§¦¬;ª¡§¦¬;1;1;1;2966;10290,82428;;7324,824282
4688;2;ª¡§¦¬;ª¡§¦¬;1;1;1;2559;9303,445132;;6744,445132
4689;2;ª¡§¦¬;ª¡§¦¬;1;1;1;53014;77344,01921;;24330,01921
4690;2;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,555555556;3355;10232,98997;;6877,989973
4691;2;ª¡§¦¬;ª¡§¦¬;1;1;1;8679;10225,76325;;1546,763253
4692;2;ª¡§¦¬;ª¡§¦¬;1;1;1;10455;10225,34632;;229,6536751
4693;2;ª¡§¦¬;ª¡§¦¬;1;1;1;4324;10218,80256;;5894,802556
4694;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3865;10196,05747;;6331,057465
4695;2;ª¡§¦¬;ª¡§¦¬;1;1;1;46183;147706,7518;;101523,7518
4696;2;ª¡§¦¬;ª¡§¦¬;1;1;1;10142;10165,45373;;23,45373349
4697;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,666666667;70468;128470,2583;;58002,25833
4698;2;ª¡§¦¬;ª¡§¦¬;1;1;1;7725;10046,91547;;2321,915467
4699;2;ª¡§¦¬;ª¡§¦¬;1;1;1;46867;77062,92529;;30195,92529
47;2;ª¡«¨¢¤ª¡§¦¬;ª¡§¦¬;0,454545455;0,454545455;0,555555556;21180;10402,1137;;10777,8863
4700;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3064;10071,63407;;7007,634075
4701;2;ª¡§¦¬;ª¡§¦¬;1;1;1;2245;10085,10069;;7840,100694
4702;2;ª«¨¢¤ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,333333333;0,333333333;0,555555556;4338;10062,11364;;5724,113644
4703;2;ª¡§¦¬;ª¡§¦¬;1;1;1;41799;76689,26576;;34890,26576
4704;2;ª¡§«¨¢¤ª¨¢¤ª¡§¦¬;ª¡§¦¬;0,3125;0,3125;0,555555556;137100;228400,321;;91300,32103
4705;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3520;10030,44438;;6510,444375
4706;2;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,555555556;91313;185433,0106;;94120,01061
4707;2;¢¤ª¨¢¤ª¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,466666667;0,466666667;0,875;83474;78686,84605;;4787,153949
4708;2;ª¡§¦¬;ª¡§¦¬;1;1;1;45753;150732,0855;;104979,0855
4709;2;ª¡§¦¬;ª¡§¦¬;1;1;1;1283;10208,88406;;8925,884061
4710;2;ª¡§¦¬;ª¡§¦¬;1;1;1;7162;10347,93042;;3185,930418
4711;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3843;10335,49475;;6492,494754
4713;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3851;10283,21558;;6432,21558
4714;2;ª¡§¦¬;ª¡§¦¬;1;1;1;20422;10276,87846;;10145,12154
4715;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3508;10189,28359;;6681,283588
4716;2;ª¡§¦¬;ª¡§¦¬;1;1;1;4699;10155,32714;;5456,327137
4717;2;ª¡§¦¬;ª¡§¦¬;1;1;1;4343;10119,217;;5776,216999
4720;2;ª¡§¦¬;ª¡§¦¬;1;1;1;6467;10083,42572;;3616,425725
4721;2;ª¡§¦¬;ª¡§¦¬;1;1;1;2568;10064,55173;;7496,551733
4722;2;ª¡§¦¬;ª¡§¦¬;1;1;1;7199;10038,77279;;2839,772787
4723;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,666666667;2864;9877,860782;;7013,860782
4724;2;ª¡§¦¬;ª¡§¦¬;1;1;1;124739;220632,1695;;95893,1695
4725;2;ª¡§¦¬;ª¡§¦¬;1;1;1;5628;10267,08536;;4639,085359
4726;2;¢¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,777777778;0,777777778;0,875;93489;12668,534;;80820,466
4727;2;ª¡§¦¬;ª¡§¦¬;1;1;1;115973;49587,66475;;66385,33525
4728;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,666666667;5171;10199,90704;;5028,90704
4729;2;ª¡§¦¬;ª¡§¦¬;1;1;1;130214;225654,6352;;95440,63522
4730;2;ª¡§¦¬;ª¡§¦¬;1;1;1;2553;10184,74393;;7631,743929
4731;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3021;10170,06582;;7149,065823
4732;2;ª¡§¦¬;ª¡§¦¬;1;1;1;127370;231952,4386;;104582,4386
4733;2;ª¡§¦¬;ª¡§¦¬;1;1;1;127564;231952,8985;;104388,8985
4734;2;ª¡§¦¬;ª¡§¦¬;1;1;1;2605;10134,03295;;7529,032952
4735;2;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,555555556;4313;10131,52933;;5818,529326
4736;2;ª¡§¦¬;ª¡§¦¬;1;1;1;5159;10130,26391;;4971,26391
4737;2;ª¡§¦¬;ª¡§¦¬;1;1;1;4039;10111,24772;;6072,247717
4738;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3676;10094,01314;;6418,013143
4739;2;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,555555556;3238;10085,34894;;6847,34894
4740;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3006;10073,61412;;7067,614122
4741;2;ª¡§¦¬;ª¡§¦¬;1;1;1;11877;9955,849615;;1921,150385
4742;2;ª¡§¦¬;ª¡§¦¬;1;1;1;56395;166279,3801;;109884,3801
4743;2;ª¡§¨¢¤ª¡§¦¬;ª¡§¦¬;0,454545455;0,454545455;0,625;5096;10162,44696;;5066,446964
4744;2;ª¡«¨¢¤ª¡§¦¬;ª¡§¦¬;0,454545455;0,454545455;0,555555556;43397;79711,86557;;36314,86557
4745;2;ª¡§¦¬;ª¡§¦¬;1;1;1;44252;77266,68793;;33014,68793
4746;2;ª¡§¦¬;ª¡§¦¬;1;1;1;803;10211,53472;;9408,534724
4747;2;ª¡§¦¬;ª¡§¦¬;1;1;1;4450;10212,60679;;5762,606791
4748;2;ª¡§¦¬;ª¡§¦¬;1;1;1;5325;10203,40692;;4878,406917
4749;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3646;10185,72059;;6539,720591
4750;2;¢¤ª¡«¨¢¤ª¡¨¢¤ª¨¢¤ª¡«¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,25;0,25;0,777777778;290249;12987,43467;;277261,5653
4751;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,666666667;40055;233532,3482;;193477,3482
4752;2;ª¡£;ª¡§¦¬;0,4;0,4;0,333333333;84003;43003,08029;;40999,91971
4753;2;ª¡§¦¬;ª¡§¦¬;1;1;1;1522;10090,65474;;8568,654741
4754;2;ª¡£;ª¡§¦¬;0,4;0,4;0,333333333;5442;10091,8094;;4649,809396
4755;2;¢£;¢¤ª¡§¦¬;0,142857143;0,142857143;0,125;46;14247,77353;;14201,77353
4756;2;ª¡§¦¬;ª¡§¦¬;1;1;1;5965;10041,42865;;4076,42865
4757;2;ª¡§¦¬;ª¡§¦¬;1;1;1;7919;10036,68863;;2117,688628
4758;2;ª¡§¦¬;ª¡§¦¬;1;1;1;46841;117016,5317;;70175,53166
4759;2;ª¡§¦¬;ª¡§¦¬;1;1;1;109335;185903,9497;;76568,94965
4760;2;ª¡§¦¬;ª¡§¦¬;1;1;1;48282;145424,9615;;97142,96146
4761;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3254;9932,816738;;6678,816738
4762;2;ª¡§¦¬;ª¡§¦¬;1;1;1;1953;9788,348255;;7835,348255
4763;2;ª¡§¦¬;ª¡§¦¬;1;1;1;2247;9841,49877;;7594,49877
4764;2;ª¡§¦¬;ª¡§¦¬;1;1;1;5901;9785,161316;;3884,161316
4765;2;ª¡§¦¬;ª¡§¦¬;1;1;1;7441;9775,903764;;2334,903764
4766;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3448;9938,52665;;6490,52665
4767;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3280;9819,046545;;6539,046545
4768;2;ª¡§¦¬;ª¡§¦¬;1;1;1;8213;9813,691772;;1600,691772
4769;2;ª¡§¦¬;ª¡§¦¬;1;1;1;37929;233194,2425;;195265,2425
4770;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3811;9771,751166;;5960,751166
4771;2;ª¡§¦¬;ª¡§¦¬;1;1;1;2534;9774,58744;;7240,58744
4772;2;ª¡§¦¬;ª¡§¦¬;1;1;1;2593;9729,683716;;7136,683716
4773;2;ª¡§¦¬;ª¡§¦¬;1;1;1;44061;207945,6419;;163884,6419
4774;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,666666667;47073;173116,5534;;126043,5534
4775;2;ª¡§¦¬;ª¡§¦¬;1;1;1;6838;8612,448772;;1774,448772
4776;2;ª¡§¦¬;ª¡§¦¬;1;1;1;5687;9372,823208;;3685,823208
4777;2;ª¡«¨¢¤ª¡§¨¢¤ª¡§¦¬;ª¡§¦¬;0,294117647;0,294117647;0,555555556;56615;157189,9605;;100574,9605
4778;2;ª¡§¦¬;ª¡§¦¬;1;1;1;4825;9168,32598;;4343,32598
4779;2;ª¡§¦¬;ª¡§¦¬;1;1;1;28969;9501,842969;;19467,15703
4780;2;ª¡§¦¬;ª¡§¦¬;1;1;1;4390;9760,449963;;5370,449963
4781;2;ª¡§¦¬;ª¡§¦¬;1;1;1;7538;9714,940193;;2176,940193
4782;2;ª¡«¨¢¤ª¡§¦¬;ª¡§¦¬;0,454545455;0,454545455;0,555555556;13416;9461,520137;;3954,479863
4783;2;ª¡§¦¬;ª¡§¦¬;1;1;1;10080;9374,322603;;705,677397
4784;2;¨¢¤ª¨¢¤ª¡§¦¬;ª¡§¦¬;0,416666667;0,416666667;0,625;5614;9079,378144;;3465,378144
4785;2;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,555555556;3921;9939,793396;;6018,793396
4786;2;ª¡§¦¬;ª¡§¦¬;1;1;1;4579;9935,983846;;5356,983846
4787;2;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;163316;16206,26001;;147109,74
4789;2;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;64675;18166,54891;;46508,45109
4790;2;ª«¨¢¤ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,333333333;0,333333333;0,555555556;9604;9602,201802;;1,798197834
4791;2;ª¡§¦¬;ª¡§¦¬;1;1;1;6157;8778,642031;;2621,642031
4792;2;ª¡§¦¬;ª¡§¦¬;1;1;1;1887;9560,782236;;7673,782236
4793;2;ª¡£;ª¡§¦¬;0,4;0,4;0,333333333;442;9518,015512;;9076,015512
4795;2;ª¡§¦¬;ª¡§¦¬;1;1;1;47953;155127,9824;;107174,9824
4796;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3277;9914,773217;;6637,773217
4797;2;ª¡§¦¬;ª¡§¦¬;1;1;1;8523;9895,910954;;1372,910954
4798;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,666666667;41070;79333,05247;;38263,05247
4799;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,666666667;2799;9870,667074;;7071,667074
4800;2;ª¡§¦¬;ª¡§¦¬;1;1;1;2179;9815,081009;;7636,081009
4801;2;ª¡§¦¬;ª¡§¦¬;1;1;1;41976;161755,6825;;119779,6825
4802;2;ª¡§«¨£;ª¡§¦¬;0,5;0,5;0,375;1353;9784,764097;;8431,764097
4803;2;ª¨¢¤ª¡§¦¬;ª¡§¦¬;0,555555556;0,555555556;0,625;53947;175145,4404;;121198,4404
4804;2;ª¡§¦¬;ª¡§¦¬;1;1;1;4140;9613,738193;;5473,738193
4805;2;ª¡§¦¬;ª¡§¦¬;1;1;1;4544;9618,853426;;5074,853426
4806;2;ª¡§¦¬;ª¡§¦¬;1;1;1;4903;9590,482582;;4687,482582
4807;2;ª¡§¦¬;ª¡§¦¬;1;1;1;2042;9527,049243;;7485,049243
4808;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3422;9398,245806;;5976,245806
4809;2;ª«¨¢¤¨¢¤ª¡§¦¥;ª¡§¦¬;0,307692308;0,307692308;0,4;147938;9281,558687;;138656,4413
4810;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,666666667;42127;133564,0264;;91437,02643
4811;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3255;9208,389078;;5953,389078
4812;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,666666667;2714;9195,444345;;6481,444345
4813;2;ª¡§¦¬;ª¡§¦¬;1;1;1;30260;9101,73714;;21158,26286
4814;2;ª¡§¦¬;ª¡§¦¬;1;1;1;3297;9799,792505;;6502,792505
4816;2;ª¡§¦¬;ª¡§¦¬;1;1;1;6914;9776,203038;;2862,203038
4817;2;ª¡§¦¬;ª¡§¦¬;1;1;1;7951;9609,124289;;1658,124289
4820;2;ª¡§¦¬;ª¡§¦¬;1;1;1;5150;9235,562582;;4085,562582
4821;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,666666667;30428;9113,640399;;21314,3596
4827;2;ª¡§¦¬;ª¡§¦¬;1;1;1;4765;9735,460496;;4970,460496
