CaseID;Prefix length;Groud truth;Predicted;Levenshtein;Damerau_Levenshtein;Jaccard;Ground truth times;Predicted times;MAE;MAE_days
1-736351127;10;¥¥¤;¥¢¥¤;0,75;0,75;0,6666666666666666;8723;1206100,5290903025;1197377,5290903025;13,858536216322946
1-736351222;10;¥¥¤;¥¢¥¤;0,75;0,75;0,6666666666666666;8638;1206963,3392660948;1198325,3392660948;13,869506241505727
1-739695919;10;¤;¤;1,0;1,0;1,0;462;693847,2320568524;693385,2320568524;8,025292037695051
1-660268091;11;¤;¢¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;242;1471402,8791679314;1471160,8791679314;17,027324990369575
1-670754761;11;¤;¢¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;460;1728142,6480555944;1727682,6480555944;19,996326945087898
1-675826063;11;¡¥¤;¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;87278;12589374,193700021;12502096,193700021;144,7001874270836
1-682262974;11;¢¥¢¥¢¥¥¢¢¥¥¥¥¢¢¥¤;¤;0,05882352941176472;0,05882352941176472;0,33333333333333326;5862695;655480,6450988245;5207214,354901176;60,268684663208056
1-687589251;11;¥¤;¥¤;1,0;1,0;1,0;1707644;773782,7544062261;933861,2455937739;10,80857923140942
1-694828073;11;¡¢¥¥¤;¤;0,19999999999999996;0,19999999999999996;0,25;3728586;547752,1935152807;3180833,8064847193;36,81520609357314
1-696097603;11;¤;¢¥¡¥¤;0,19999999999999996;0,19999999999999996;0,25;2324024;62870165,58561147;60546141,58561147;700,7655276112439
1-699103215;11;¥¥¤;¥¡¥¤;0,75;0,75;0,6666666666666666;95512;35690097,216758706;35594585,216758706;411,97436593470724
1-700498223;11;¢¥¥¢¥§¥¤;¥¤;0,25;0,25;0,5;1060279;41607879,27094844;40547600,27094844;469,3009290619032
1-703190797;11;¤;¤;1,0;1,0;1,0;1117;732613,1386561084;731496,1386561084;8,466390493704958
1-703540157;11;¢¥§¥¢¥¤;¤;0,1428571428571429;0,1428571428571429;0,25;1397985;442055,4930268656;955929,5069731344;11,063998923300167
1-707300171;11;§¤;¤;0,5;0,5;0,5;413251;839849,5111426649;426598,51114266494;4,9374827678549185
1-722674364;11;¤;¢¥¡¥¤;0,19999999999999996;0,19999999999999996;0,25;226;50200168,57843584;50199942,57843584;581,0178539170814
1-736351127;11;¥¤;¢¥¤;0,6666666666666667;0,6666666666666667;0,6666666666666666;8237;1208237,5548058562;1200000,5548058562;13,888895310252964
1-736351222;11;¥¤;¢¥¤;0,6666666666666667;0,6666666666666667;0,6666666666666666;8461;1207744,0646854015;1199283,0646854015;13,880591026451407
1-675826063;12;¥¤;¥¡¥¤;0,5;0,5;0,6666666666666666;86191;35956978,19535194;35870787,19535194;415,1711480943512
1-682262974;12;¥¢¥¢¥¥¢¢¥¥¥¥¢¢¥¤;¥¤;0,125;0,125;0,6666666666666666;5432253;644081,4772977869;4788171,522702213;55,41865188312747
1-687589251;12;¤;¤;1,0;1,0;1,0;214;596952,0051662914;596738,0051662914;6,906689874609854
1-694828073;12;¢¥¥¤;¥¡¥¤;0,5;0,5;0,5;3728422;28253714,775398895;24525292,775398895;283,85755527082057
1-699103215;12;¥¤;¡¥¤;0,6666666666666667;0,6666666666666667;0,6666666666666666;108;35246632,786125384;35246524,786125384;407,94588872830303
1-700498223;12;¥¥¢¥§¥¤;¥¢¥¤;0,5714285714285714;0,5714285714285714;0,75;771837;2795662,4827302503;2023825,4827302503;23,42390605011864
1-703540157;12;¥§¥¢¥¤;¥¤;0,33333333333333337;0,33333333333333337;0,5;1393040;737217,3082297032;655822,6917702968;7,590540414008064
1-707300171;12;¤;¤;1,0;1,0;1,0;412283;2987664,771010881;2575381,771010881;29,80765938670001
1-736351127;12;¤;¥¥¥¥¥¥¥¥¢¥¡¥¤;0,07692307692307687;0,07692307692307687;0,25;5900;22117102,858466916;22111202,858466916;255,91669975077448
1-736351222;12;¤;¥¥¥¥¥¥¥¥¥¥¢¥¡¥¤;0,06666666666666665;0,06666666666666665;0,25;5958;24934596,05211937;24928638,05211937;288,52590338101123
1-675826063;13;¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;31;31622615,449532934;31622584,449532934;366,0021348325571
1-682262974;13;¢¥¢¥¥¢¢¥¥¥¥¢¢¥¤;¤;0,06666666666666665;0,06666666666666665;0,33333333333333326;5350963;606690,0302533127;4744272,969746687;54,91056677947555
1-694828073;13;¥¥¤;¥¡¥¤;0,75;0,75;0,6666666666666666;94895;47338291,73364471;47243396,73364471;546,798573306073
1-699103215;13;¤;¥¥¥¥¥¥¢¥¡¥¤;0,09090909090909094;0,09090909090909094;0,25;97;25140052,234439146;25139955,234439146;290,97170410230495
1-700498223;13;¥¢¥§¥¤;¢¥¡¥¤;0,6666666666666667;0,6666666666666667;0,6;770877;37415655,02319444;36644778,02319444;424,12937526845417
1-703540157;13;§¥¢¥¤;¤;0,19999999999999996;0,19999999999999996;0,25;1346624;498802,5317854726;847821,4682145275;9,81274847470518
1-682262974;14;¥¢¥¥¢¢¥¥¥¥¢¢¥¤;¥¤;0,1428571428571429;0,1428571428571429;0,6666666666666666;5097220;815743,2794841534;4281476,720515846;49,554128709674146
1-694828073;14;¥¤;¡¥¤;0,6666666666666667;0,6666666666666667;0,6666666666666666;79293;46577024,57334635;46497731,57334635;538,1681895063234
1-700498223;14;¢¥§¥¤;¥¥¢¥¡¥¤;0,5714285714285714;0,5714285714285714;0,6;456790;46712105,96023766;46255315,96023766;535,3624532434915
1-703540157;14;¥¢¥¤;¥¤;0,5;0,5;0,6666666666666666;1346606;10588367,9502478;9241761,9502478;106,96483738712732
1-682262974;15;¢¥¥¢¢¥¥¥¥¢¢¥¤;¤;0,07692307692307687;0,07692307692307687;0,33333333333333326;5097214;706500,492976032;4390713,507023968;50,81844336833296
1-694828073;15;¤;¥¤;0,5;0,5;0,5;32;1671145,8274688628;1671113,8274688628;19,34159522533406
1-700498223;15;¥§¥¤;¥¡¥¤;0,75;0,75;0,5;456662;42995967,28791181;42539305,28791181;492,35307046194225
1-703540157;15;¢¥¤;¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;1334431;702451,8372066038;631979,1627933962;7,314573643442085
1-682262974;16;¥¥¢¢¥¥¥¥¢¢¥¤;¥¤;0,16666666666666663;0,16666666666666663;0,6666666666666666;5096397;826070,9896827869;4270326,010317213;49,42506956385663
1-700498223;16;§¥¤;¡¥¤;0,6666666666666667;0,6666666666666667;0,5;453222;43292625,09473415;42839403,09473415;495,82642470757116
1-703540157;16;¥¤;¥¡¥¤;0,5;0,5;0,6666666666666666;1332826;30321095,07195918;28988269,07195918;335,51237351804605
1-682262974;17;¥¢¢¥¥¥¥¢¢¥¤;¤;0,09090909090909094;0,09090909090909094;0,33333333333333326;5094445;759325,7147051462;4335119,285294854;50,1749917279497
1-700498223;17;¥¤;¥¤;1,0;1,0;1,0;449365;13624449,8443273;13175084,8443273;152,48940792045488
1-703540157;17;¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;841108;27026621,100511882;26185513,100511882;303,0730682929616
1-682262974;18;¢¢¥¥¥¥¢¢¥¤;¥¤;0,19999999999999996;0,19999999999999996;0,6666666666666666;5094139;1976817,3135487614;3117321,6864512386;36,08011211170415
1-700498223;18;¤;¤;1,0;1,0;1,0;958;658007,6040821071;657049,6040821071;7,6047407879873505
1-682262974;19;¢¥¥¥¥¢¢¥¤;¥¤;0,2222222222222222;0,2222222222222222;0,6666666666666666;5094017;1148204,4571130164;3945812,5428869836;45,66912665378453
1-682262974;20;¥¥¥¥¢¢¥¤;¥¤;0,25;0,25;0,6666666666666666;3266607;1734446,978209517;1532160,021790483;17,733333585538
1-682262974;21;¥¥¥¢¢¥¤;¤;0,1428571428571429;0,1428571428571429;0,33333333333333326;3266606;807123,6438670335;2459482,3561329665;28,466230973761185
1-682262974;22;¥¥¢¢¥¤;¥¤;0,33333333333333337;0,33333333333333337;0,6666666666666666;3266560;1772116,887667808;1494443,112332192;17,296795281622593
1-682262974;23;¥¢¢¥¤;¤;0,19999999999999996;0,19999999999999996;0,33333333333333326;3266325;904970,3300164372;2361354,669983563;27,330493865550498
1-682262974;24;¢¢¥¤;¤;0,25;0,25;0,33333333333333326;3266132;934277,6555240313;2331854,3444759687;26,989054912916306
1-682262974;25;¢¥¤;¥¤;0,6666666666666667;0,6666666666666667;0,6666666666666666;3265948;1155303,3775255329;2110644,6224744674;24,428757204565596
1-682262974;26;¥¤;¥¤;1,0;1,0;1,0;1810330;1835972,0184914686;25642,018491468625;0,296782621429035
1-682262974;27;¤;¤;1,0;1,0;1,0;1646156;861770,5582411973;784385,4417588027;9,078535205541698
